# Palladium 1.0 requirement manifest — CLOSED INVENTORY.
#
# WHAT THIS IS, AND WHAT IT IS NOT. One row per thing the normative specification
# (language-spec.md Part I, N1-N14) requires, plus the one feature-list item kept
# in 1.0 (C FFI). It is the ENUMERATION. It is deliberately NOT the gate.
#
# 1.0 IS `make thesis-exit`: bootstrap/pdc.pd rewritten in the differentiated
# dialect — ref/ref mut with inferred regions, a discharged #[total], inferred
# effects and no async/await — still reaching a byte-identical stage1/stage2
# fixed point, with a second witness program meeting the same conditions.
#
# WHAT `satisfied` MEANS, AND THE QUESTION THAT CATCHES A ROW WHOSE TRUTH IS
# CONDITIONAL. `satisfied` means WITNESSED BY THE CITED EVIDENCE — an instance —
# never "holds for every program". The useful test on any row is not "is this true
# today" but: WHAT WOULD HAVE TO BE TRUE OF THE PROGRAM UNDER TEST, AND DOES THIS
# ROW SAY IT? A row that survives only because no witness exercises an excluded
# feature has the same defect as one that is simply wrong, and it is harder to see.
#
# The instance that produced this paragraph: SH-01's byte-identical fixed point is
# green because PBS-1 excludes BOTH imports and generics, and there are two
# independent unordered emission sources — one per exclusion, separated by
# measurement, not inference. The row asserted the property and stated neither
# condition. It states both now, and SH-05 carries both obligations.
#
# WHY NOT "the inventory has no unmet rows". Because that is a COMPLETENESS
# criterion, and completeness criteria are what this repository spent M1 burning
# out: `progress: 85%`, "Bootstrap 100% Complete", "Self-Hosting 100%". Draw the
# line on an inventory and the same disease returns under a new name. A vacuous
# fixture can print "unimplemented" and PASS; a compiler cannot compile itself
# vacuously. The fixed point is the one artifact here that structurally cannot
# lie, so it is what the definition rests on, and scope follows from what the
# compiler actually uses rather than from argument.
#
# WHY THE ENUMERATION STILL EXISTS. So that nothing is dropped silently. A
# requirement the thesis does not exercise is marked `post-1.0` HERE, in writing,
# with an owner — it is not deleted, and it is not quietly absent. The previous
# draft of this file made the enumeration the gate; that criterion went green
# with all three differentiators unimplemented, because N7/N8/N9 anchor no rows
# in feature-index.toml precisely BECAUSE they are unimplemented.
#
# CLOSED, in the same sense as tests/conformance-manifest.txt:
#   - Every row needs an owner, an evidence kind, an evidence locator and a
#     disposition.
#   - A `satisfied` row whose evidence stops resolving turns the gate RED. That
#     is what stops the debt inventories from shrinking by deletion: an
#     `#[ignore]` test can be deleted and cargo's list simply gets shorter, but
#     a row here that names it fails.
#   - Deleting a row, moving it between milestones, or moving it to `post-1.0`
#     is a CONTRACT TRANSITION and is reviewed as one.
#   - RECONCILIATION, both directions. Every red row in either debt inventory
#     must map to a row here, and every `owed` row here must name evidence that
#     does not yet pass:
#       * conformance: every `xfail` and `vacuous` row in
#         tests/conformance-manifest.txt must appear in the evidence column of at
#         least one row here. That is checkable today, by path.
#       * Rust tests: every #[ignore = "XFAIL: ..."] must carry a requirement id
#         — `req: N5-06` — and that id must exist here. THIS DOES NOT HOLD YET:
#         the reasons carry a milestone, not a requirement, so today's
#         reconciliation of that inventory is by review, not by command. Adding
#         the id is an edit to tests/ and lands with F9's re-tagging.
#
# COLUMNS (TAB-separated, all NINE mandatory, `-` for N/A):
#   id  milestone  source  requirement  evidence-kind  evidence  status  disposition
#   fingerprint
#
# evidence-kind:
#   fixture     a conformance row of class `run` with a recorded transcript.
#               POSITIVE evidence: the construct is accepted AND produces the
#               right answer. stdout is the runtime observable.
#   reject      a conformance row of class `reject`. NEGATIVE evidence: the
#               compiler must refuse it with the declared diagnostic. FOR AN
#               INFERENCE FEATURE THE REJECTION IS THE PRODUCT — a region
#               inferencer that accepts everything is a no-op, and a no-op
#               disguises itself perfectly as green fixtures. That is exactly
#               what 07_traits_basic.pd did for a year.
#   skip        a conformance row of class `skip`, proven so by the compiler.
#   observable  a Rust integration test asserting a runtime property stdout
#               cannot show — wall-clock overlap, process exit status, the
#               structure of the generated C, a linked symbol.
#   gate        a make target that must exit 0.
#   decision    an owner decision that must be recorded before the row can be
#               written at all. A `blocked` row is not work; it is a question.
#
# status: satisfied | owed | blocked
#   satisfied   the evidence exists and is green TODAY (2026-08-22, 7484bac).
#   owed        the evidence does not exist or does not pass.
#   blocked     cannot be specified until the named decision is made.
#
# disposition: thesis | 1.0 | post-1.0
#   thesis      `make thesis-exit` reads this row directly. These rows ARE the
#               definition of 1.0.
#   1.0         in 1.0: the witnesses exercise it, or the thesis rows rest on it.
#   post-1.0    enumerated and explicitly deferred, owner `P1`. Recorded rather
#               than dropped, so the omission cannot become the next generation's
#               fiction.
#
# fingerprint: for a `reject` row, the diagnostic the refusal MUST carry; `-` otherwise.
#   A rejection is not evidence of a language property unless it is the INTENDED
#   rejection. "Refused because the prohibition is enforced" and "refused for
#   incidental unsupported syntax" are the same verdict to a runner that only sees
#   REJECTED — and a sibling branch can turn a reject fixture green with no compiler
#   change at all. So a thesis reject row NAMES the fingerprint, and the corpus row for
#   that fixture must declare it; scripts/conformance.sh has already matched the
#   declared fingerprint against the actual diagnostic.
#
# A milestone's exit is: no row owned by it is `owed` or `blocked`, and the
# reconciliation above holds. 1.0's exit is `make thesis-exit`.
# See docs/contributing/MILESTONES.md.
#
# N14-17 WAS ADDED 2026-08-23, and an added row is a contract transition like any
# other. Its evidence is `make stdlib-gate` and NOT a fixture: the row says EVERY
# normative builtin is callable, and a single driver spans a few of them. The gate
# holds the whole-registry invariant — Phase 3 requires the manifest's name set to
# equal the registry's, that no row is UNUSABLE, and that `reconcile` finds no
# `Support::Unsupported` entry at all. Evidence has to be as wide as the claim; the
# first version of this row cited `tests/stdlib/stdlib_builtins_file.pd`, which
# exercises the file family while the string and char/argument families are covered
# by other drivers entirely. MILESTONES.md's M2 item 6 DECLARED that `file_flush` and `file_seek` get
# re-based and that the four `*_ex` wrappers go, and no row of this manifest said
# so — which meant the M2 filter could have reached zero-owed with both builtins
# still uncallable and four dead wrappers still emitted into every program. That
# is the unowned-requirement hole this inventory exists to close, reproduced
# inside it. The work is done and the row records the obligation rather than the
# achievement: it goes red the moment any normative builtin is registered and
# refused again. `N14-01` is about the NAME SET and could not have caught it;
# `N14-03` is about SIGNATURES and belongs to M3.
#
# id  milestone  source  requirement  evidence-kind  evidence  status  disposition

# --- N1 Overview and design commitments ------------------------------------
N12-05	M7	N12	A moved-from binding cannot be read	reject	tests/reject/use_after_move.pd	owed	1.0	-
N12-06	M7	N12	&mut / ref mut may be taken only of a binding declared mut — for EVERY referent type	reject	tests/reject/ref_mut_of_immutable_struct.pd	owed	1.0	-
N12-07	M5	N12	unsafe { } is auditable and isolated	fixture	tests/11_unsafe_blocks.pd	owed	1.0	-
N12-08	M7	N12	Do [T; N] parameters copy or alias?	decision	D4	blocked	1.0	-
N12-09	M7	N12	Whatever D4 decides, the rule is enforced in the TYPE SYSTEM	reject	tests/reject/array_param_rule.pd	blocked	1.0	-

# --- N13 Execution model -------------------------------------------------------------
N13-01	-	N13	Execution begins at fn main	fixture	tests/03_functions_basic.pd	satisfied	1.0	-
N13-02	-	N13	A compilation unit without main is a library	skip	tests/projects/hello_pdm/src/math.pd	satisfied	1.0	-
N13-03	M2	N13	Arguments are evaluated left to right	fixture	tests/03_arg_evaluation_order.pd	owed	1.0	-

# --- N14 Builtins and the standard library ---------------------------------------------
N14-01	M2	N14	The builtin set is exactly the 34 normative names	observable	src/builtins.rs::test_registry_is_exactly_the_normative_builtin_set	satisfied	1.0	-
N14-02	M2	N14	A program cannot define or shadow a builtin name	reject	tests/reject/shadow_builtin.pd	owed	1.0	-
N14-03	M3	N14	Builtin signatures match N14 — filesystem builtins return Result	fixture	tests/stdlib/stdlib_builtins_file.pd	owed	1.0	-
N14-04	M2	N14	string_char_at returns char	fixture	tests/stdlib/stdlib_builtins_string.pd	owed	1.0	-
N14-17	M2	N14	Every normative builtin is CALLABLE — none is registered-and-refused	gate	make stdlib-gate	satisfied	1.0	-
N14-05	M5	N14	The effect classification of every builtin is ENFORCED	reject	tests/reject/pure_calls_file_open.pd	owed	1.0	-
N14-06	M8	N14	Every file under stdlib/ is accepted by the compiler	gate	make stdlib-gate	owed	1.0	-
N14-07	M8	N14	stdlib/ is on the default search path with no configuration	observable	tests/n14_stdlib.rs::import_std_works_with_no_env	owed	1.0	-
N14-08	M8	N14	stdlib/ is installed by every shipping package	observable	tests/n14_stdlib.rs::both_formulae_install_the_stdlib	owed	1.0	-
N14-09	M8	N14	Collections: Vec<T>	fixture	tests/stdlib/std_vec.pd	owed	1.0	-
N14-10	M8	N14	Collections: HashMap<K, V>	fixture	tests/stdlib/std_hashmap.pd	owed	1.0	-
N14-11	M8	N14	String methods above the builtins	fixture	tests/stdlib/std_string.pd	owed	1.0	-
N14-12	M8	N14	An iterator protocol, expressed as a trait	fixture	tests/stdlib/std_iterator.pd	owed	1.0	-
N14-13	M8	N14	Math module	fixture	tests/stdlib/std_math.pd	owed	1.0	-
N14-14	M8	N14	Buffered I/O	fixture	tests/stdlib/std_io_buffered.pd	owed	1.0	-
N14-15	M8	N14	Networked I/O	fixture	tests/stdlib/std_net.pd	owed	1.0	-
N14-16	M8	N14	Process and environment access	fixture	tests/stdlib/std_process.pd	owed	1.0	-

# --- The thesis gate. 1.0 IS these rows: the differentiated dialect, proven on a compiler
# --- that cannot pass them vacuously. `make thesis-exit`. ---------------------------------
TH-01	M9	N7	bootstrap/pdc.pd contains no `async` and no `await` token	gate	make thesis-exit	owed	thesis	-
TH-02	M9	N9	bootstrap/pdc.pd contains no lifetime PARAMETER LIST (ref<'a> stays legal)	gate	make thesis-exit	owed	thesis	-
TH-03	M9	N9	bootstrap/pdc.pd declares at least one ref / ref mut parameter	gate	make thesis-exit	owed	thesis	-
TH-04	M9	N8	bootstrap/pdc.pd carries at least one #[total] the compiler DISCHARGES	gate	make thesis-exit	owed	thesis	-
TH-05	M9	N7	A file-IO function's inferred effect propagates to its caller and passes the gate	gate	make thesis-exit	owed	thesis	-
TH-06	M9	N1	The second witness meets the same three conditions, so one program's shape is not the language	gate	make thesis-exit	owed	thesis	-
WT-01	M2	N1	Witness 2 exists: a JSON parser written with no workarounds, in the corpus	fixture	tests/witness/json_parser.pd	owed	1.0	-
WT-02	M9	N1	Witness 2 is rewritten in the differentiated dialect and still runs	fixture	tests/witness/json_parser.pd	owed	thesis	-

# --- C FFI. The one feature-list-only item kept in 1.0: the backend already emits C, and a
# --- systems language whose IO cannot leave the builtin set is not 1.0. -------------------
FFI-01	M8	V1-8	A Palladium program can call a C function declared to it	fixture	tests/ffi/call_c.pd	owed	1.0	-
FFI-02	M8	V1-8	A Palladium function can be exported to C and called from it	observable	tests/ffi.rs::exported_symbol_is_callable_from_c	owed	1.0	-
FFI-03	M8	V1-8	The FFI boundary is effect-classified, not a hole in N7	reject	tests/reject/ffi_escapes_effects.pd	owed	1.0	-

# --- Self-hosting: the project's own claim about pdc -------------------------------------
SH-01	-	A12	bootstrap/pdc.pd compiles itself to a byte-identical fixed point over PBS-1 - MEASURED UNDER TWO EXCLUSIONS THIS ROW NOW STATES, NOT ONE: the unit imports NOTHING (grep -c '^import' bootstrap/pdc.pd = 0) and uses NO GENERICS (grep -cE 'fn [a-zA-Z_]+<' bootstrap/pdc.pd = 0; docs/specification/bootstrap-subset.md:76 excludes them from PBS-1), and pdc.pd:8 states the exclusion as a virtue - 'This file is written in exactly the subset it implements'. So THIS ROW IS EVIDENCE THAT PBS-1 AVOIDS BOTH UNORDERED EMISSION SOURCES, NOT THAT THE COMPILER IS DETERMINISTIC. Byte identity for a unit that imports OR is generic is SH-05	gate	make selfhost	satisfied	thesis	-
SH-05	M9	src/codegen/mod.rs:81	Module emission AND generic-instantiation emission are ORDER-DETERMINISTIC, so the fixed point survives the rewrite. TWO INDEPENDENT SOURCES, SEPARATED BY MEASUREMENT AND NOT BY INFERENCE. (a) MODULES: imported modules live in a HashMap (src/codegen/mod.rs:81) emitted by iterating .values() (src/codegen/mod.rs:1140, :1193, :1278); measured, 8 compiles of one unchanged two-module program produced 2 distinct SHA-1s, 4 each - a pure ordering swap of two function bodies. (b) GENERICS: instantiations live in HashMaps (src/typeck/mod.rs:321, :329) emitted by iterating .keys() (src/typeck/mod.rs:2931, :2948) and consumed at src/codegen/mod.rs:1316, :1774; measured, six generics with ZERO imports produced 30 distinct outputs in 30 compiles - generics alone break byte-stability with no module in sight, and six modules with no generics was byte-identical. NEITHER HALF DISCHARGES THE OTHER: ordering the module iteration leaves (b) standing, and ordering the instantiation iteration leaves (a) standing. NEITHER IS A DEFECT REPORT FILED AGAINST SOMEONE ELSE: repairing a mechanism retires no part of this row, because the requirement is that byte identity survive the REWRITE of pdc.pd into the differentiated dialect, which uses imports and generics both. This row is satisfied only by a rewritten unit that exercises both and still reaches the fixed point	gate	make selfhost-determinism	owed	thesis	-
SH-02	M9	A12	bootstrap/pdc.pd compiles EVERY fixture in the conformance corpus	gate	make selfhost-corpus	owed	thesis	-
SH-03	M9	A12	Its output matches the Rust compiler's on every fixture, acceptances and refusals alike	gate	make selfhost-corpus	owed	thesis	-
SH-04	M9	A12	PBS-1 is the whole 1.0 language, not a subset	gate	make selfhost-corpus	owed	thesis	-

# --- Gate integrity: the gates must be able to fail ---------------------------------------
GI-01	-	A11	The conformance corpus is a closed inventory	gate	make conformance	satisfied	1.0	-
GI-02	-	A11	The conformance runner still goes RED when it should	gate	make test-conformance-runner	satisfied	1.0	-
GI-03	-	A8	Every evidence producer the stdlib gate reads is fault-injected	gate	make test-gate-probe	satisfied	1.0	-
GI-04	-	-	Every documentation snippet compiles and every citation resolves	gate	make check-docs	satisfied	1.0	-
GI-05	-	-	Every test binary runs, integration tests included	gate	make test-honest	satisfied	1.0	-
GI-06	M2	-	make gates runs test-honest, so a non-ignored regression cannot coexist with a green gate	gate	make gates	satisfied	1.0	-
GI-07	-	-	Every declared failure names an owning milestone and none of them passes	gate	make test-xfail	satisfied	1.0	-
GI-08	M2	-	Every milestone exit reads BOTH debt inventories and this manifest	gate	make m2-exit	owed	1.0	-
GI-09	M2	-	The owner filter is self-tested: it detects a row planted for the milestone under test	gate	make test-requirements-runner	satisfied	1.0	-
GI-10	M9	-	1.0 exits on the whole manifest plus the gates plus test-honest	gate	make v1-exit	owed	1.0	-
GI-12	M2	-	A rejection is ATTRIBUTABLE: pdc emits a stable diagnostic CODE, every reject row pins a CODE not a phrase, and an incidental phrase cannot satisfy one. Adjudicated OUTSIDE the substring matcher it replaces	gate	make check-diagnostic-codes	owed	thesis	-
GI-11	M3-start	-	pdc EXPORTS a release-grade call graph and the gate DERIVES TH-03/04/05 from feasible ordered paths from declared roots, over the projection whose callees are DEFINED IN THE SUBMITTED UNIT (builtin callees are outside the exported projection, so a graph that models them answers these queries without them): scoped call-site identities (not bare names), source-order-independent fixed point, the provider returning ONE provenance-bearing graph SNAPSHOT per unit, the gate invoking it ONCE per unit and PROJECTING every property from a copy of what came back - a claim about the runner, which establishes neither that the provider assembled that container atomically nor that the graph was DERIVED from those bytes, and replaces a per-answer digest that proved only that the provider could hash its input, may-complete/divergence per edge, calls in conditions/initializers/return expressions, every indirect call site answered SEPARATELY AND KEYED BY POSITION - caller plus the 1-based index of the site within it, an alphabet with no delimiter in it, because a scalar answer cannot address one site of two and a key built from source text cannot round-trip - either as a resolution naming one or more targets or as unresolved - both discharge the obligation, and omitting the call site silently is a graph FAILURE, while an answer that claims resolution for a site and names NO target is a HARNESS FAILURE distinct from omission, because the gate cannot tell a resolution from a declination and refuses to score the row rather than read it as either - and fault injection proving each verdict changes when its edge or completion fact is removed; adjudicated by tests/callgraph-differential.tsv and tests/liveness-differential.tsv, NOT by a named test whose mere passing an empty body satisfies	gate	make thesis-exit	owed	thesis	-

# --- Owner decisions. A blocked row above cannot be written until these are answered. -----
D1-01	M9	F5	RESOLVED 2026-08-22: neither option. 1.0 IS the thesis gate; this manifest enumerates, it does not gate	gate	make thesis-exit	owed	thesis	-
D2-01	P1	N7	May the compiler emit an unnamed execution substrate, and with what semantics?	decision	D2	blocked	post-1.0	-
D3-01	M7	N4	str and usize: add the primitives, or rewrite the normative sites	decision	D3	blocked	1.0	-
D4-01	M7	N12.1	Array parameters: value semantics or reference semantics	decision	D4	blocked	1.0	-
